,property_id,check_in_date,room_category,successful_bookings,capacity
5127,17558,2022-06-21,rt4,3,6
5128,17559,2022-06-21,rt1,17,32
5129,17559,2022-06-21,rt2,23,39
5130,17559,2022-06-21,rt3,8,16
5131,17559,2022-06-21,rt4,9,14
5132,17560,2022-06-21,rt1,15,40
5133,17560,2022-06-21,rt2,19,45
5134,17560,2022-06-21,rt3,10,25
5135,17560,2022-06-21,rt4,6,13
5136,17561,2022-06-21,rt1,13,26
5137,17561,2022-06-21,rt2,20,36
5138,17561,2022-06-21,rt3,10,19
5139,17561,2022-06-21,rt4,3,4
5140,17562,2022-06-21,rt1,7,20
5141,17562,2022-06-21,rt2,11,30
5142,17562,2022-06-21,rt3,9,27
5143,17562,2022-06-21,rt4,3,6
5144,17563,2022-06-21,rt1,14,25
5145,17563,2022-06-21,rt2,21,44
5146,17563,2022-06-21,rt3,10,16
5147,17563,2022-06-21,rt4,9,19
5148,17564,2022-06-21,rt1,6,16
5149,17564,2022-06-21,rt2,12,40
5150,17564,2022-06-21,rt3,9,24
5151,17564,2022-06-21,rt4,6,17
5152,18558,2022-06-21,rt1,8,15
5153,18558,2022-06-21,rt2,13,30
5154,18558,2022-06-21,rt3,9,26
5155,18558,2022-06-21,rt4,8,20
5156,18559,2022-06-21,rt1,12,42
5157,18559,2022-06-21,rt2,14,44
5158,18559,2022-06-21,rt3,8,23
5159,18559,2022-06-21,rt4,6,19
5160,18560,2022-06-21,rt1,15,30
5161,18560,2022-06-21,rt2,19,40
5162,18560,2022-06-21,rt3,11,24
5163,18560,2022-06-21,rt4,9,15
5164,18561,2022-06-21,rt1,18,33
5165,18561,2022-06-21,rt2,19,40
5166,18561,2022-06-21,rt3,12,25
5167,18561,2022-06-21,rt4,4,9
5168,18562,2022-06-21,rt1,20,38
5169,18562,2022-06-21,rt2,22,34
5170,18562,2022-06-21,rt3,14,29
5171,18562,2022-06-21,rt4,10,20
5172,18563,2022-06-21,rt1,11,27
5173,18563,2022-06-21,rt2,10,29
5174,18563,2022-06-21,rt3,8,23
5175,18563,2022-06-21,rt4,7,18
5176,19558,2022-06-21,rt1,14,40
5177,19558,2022-06-21,rt2,14,39
5178,19558,2022-06-21,rt3,8,21
5179,19558,2022-06-21,rt4,3,7
5180,19559,2022-06-21,rt1,10,24
5181,19559,2022-06-21,rt2,18,41
5182,19559,2022-06-21,rt3,12,27
5183,19559,2022-06-21,rt4,1,3
5184,19560,2022-06-21,rt1,13,26
5185,19560,2022-06-21,rt2,21,38
5186,19560,2022-06-21,rt3,10,19
5187,19560,2022-06-21,rt4,10,16
5188,19561,2022-06-21,rt1,13,36
5189,19561,2022-06-21,rt2,20,45
5190,19561,2022-06-21,rt3,11,29
5191,19561,2022-06-21,rt4,3,7
5192,19562,2022-06-21,rt1,12,30
5193,19562,2022-06-21,rt2,11,23
5194,19562,2022-06-21,rt3,13,29
5195,19562,2022-06-21,rt4,6,14
5196,19563,2022-06-21,rt1,13,30
5197,19563,2022-06-21,rt2,22,45
5198,19563,2022-06-21,rt3,12,29
5199,19563,2022-06-21,rt4,4,6
5200,16558,2022-06-22,rt1,10,19
5201,16558,2022-06-22,rt2,10,22
5202,16558,2022-06-22,rt3,4,8
5203,16558,2022-06-22,rt4,2,3
5204,16559,2022-06-22,rt1,15,30
5205,16559,2022-06-22,rt2,22,41
5206,16559,2022-06-22,rt3,16,32
5207,16559,2022-06-22,rt4,9,18
5208,16560,2022-06-22,rt1,14,34
5209,16560,2022-06-22,rt2,14,34
5210,16560,2022-06-22,rt3,9,20
5211,16560,2022-06-22,rt4,3,7
5212,16561,2022-06-22,rt1,11,18
5213,16561,2022-06-22,rt2,13,24
5214,16561,2022-06-22,rt3,12,21
5215,16561,2022-06-22,rt4,5,10
5216,16562,2022-06-22,rt1,11,31
5217,16562,2022-06-22,rt2,18,43
5218,16562,2022-06-22,rt3,7,18
5219,16562,2022-06-22,rt4,3,6
5220,16563,2022-06-22,rt1,20,41
5221,16563,2022-06-22,rt2,19,38
5222,16563,2022-06-22,rt3,10,20
5223,16563,2022-06-22,rt4,9,18
5224,17558,2022-06-22,rt1,8,19
5225,17558,2022-06-22,rt2,22,50
5226,17558,2022-06-22,rt3,13,27
5227,17558,2022-06-22,rt4,4,6
5228,17559,2022-06-22,rt1,14,32
5229,17559,2022-06-22,rt2,23,39
5230,17559,2022-06-22,rt3,7,16
5231,17559,2022-06-22,rt4,7,14
5232,17560,2022-06-22,rt1,16,40
5233,17560,2022-06-22,rt2,18,45
5234,17560,2022-06-22,rt3,12,25
5235,17560,2022-06-22,rt4,5,13
5236,17561,2022-06-22,rt1,15,26
5237,17561,2022-06-22,rt2,19,36
5238,17561,2022-06-22,rt3,11,19
5239,17561,2022-06-22,rt4,2,4
5240,17562,2022-06-22,rt1,7,20
5241,17562,2022-06-22,rt2,10,30
5242,17562,2022-06-22,rt3,11,27
5243,17562,2022-06-22,rt4,2,6
5244,17563,2022-06-22,rt1,10,25
5245,17563,2022-06-22,rt2,23,44
5246,17563,2022-06-22,rt3,8,16
5247,17563,2022-06-22,rt4,10,19
5248,17564,2022-06-22,rt1,5,16
5249,17564,2022-06-22,rt2,19,40
5250,17564,2022-06-22,rt3,8,24
5251,17564,2022-06-22,rt4,5,17
5252,18558,2022-06-22,rt1,5,15
5253,18558,2022-06-22,rt2,15,30
5254,18558,2022-06-22,rt3,10,26
5255,18558,2022-06-22,rt4,8,20
5256,18559,2022-06-22,rt1,15,42
5257,18559,2022-06-22,rt2,17,44
5258,18559,2022-06-22,rt3,7,23
5259,18559,2022-06-22,rt4,6,19
5260,18560,2022-06-22,rt1,14,30
5261,18560,2022-06-22,rt2,20,40
5262,18560,2022-06-22,rt3,12,24
5263,18560,2022-06-22,rt4,6,15
5264,18561,2022-06-22,rt1,15,33
5265,18561,2022-06-22,rt2,18,40
5266,18561,2022-06-22,rt3,11,25
5267,18561,2022-06-22,rt4,4,9
5268,18562,2022-06-22,rt1,17,38
5269,18562,2022-06-22,rt2,21,34
5270,18562,2022-06-22,rt3,16,29
5271,18562,2022-06-22,rt4,11,20
5272,18563,2022-06-22,rt1,13,27
5273,18563,2022-06-22,rt2,13,29
5274,18563,2022-06-22,rt3,9,23
5275,18563,2022-06-22,rt4,7,18
5276,19558,2022-06-22,rt1,12,40
5277,19558,2022-06-22,rt2,13,39
5278,19558,2022-06-22,rt3,8,21
5279,19558,2022-06-22,rt4,3,7
5280,19559,2022-06-22,rt1,9,24
5281,19559,2022-06-22,rt2,19,41
5282,19559,2022-06-22,rt3,13,27
5283,19559,2022-06-22,rt4,1,3
5284,19560,2022-06-22,rt1,12,26
5285,19560,2022-06-22,rt2,19,38
5286,19560,2022-06-22,rt3,9,19
5287,19560,2022-06-22,rt4,8,16
5288,19561,2022-06-22,rt1,15,36
5289,19561,2022-06-22,rt2,18,45
5290,19561,2022-06-22,rt3,12,29
5291,19561,2022-06-22,rt4,3,7
5292,19562,2022-06-22,rt1,15,30
5293,19562,2022-06-22,rt2,12,23
5294,19562,2022-06-22,rt3,15,29
5295,19562,2022-06-22,rt4,8,14
5296,19563,2022-06-22,rt3,11,29
5297,19563,2022-06-22,rt1,12,30
5298,19563,2022-06-22,rt2,19,45
5299,19563,2022-06-22,rt4,2,6
5300,16558,2022-06-23,rt1,9,19
5301,16558,2022-06-23,rt2,11,22
5302,16558,2022-06-23,rt3,4,8
5303,16558,2022-06-23,rt4,2,3
5304,16559,2022-06-23,rt2,21,41
5305,16559,2022-06-23,rt1,15,30
5306,16559,2022-06-23,rt3,19,32
5307,16559,2022-06-23,rt4,9,18
5308,16560,2022-06-23,rt1,15,34
5309,16560,2022-06-23,rt2,16,34
5310,16560,2022-06-23,rt3,9,20
5311,16560,2022-06-23,rt4,4,7
5312,16561,2022-06-23,rt1,9,18
5313,16561,2022-06-23,rt2,11,24
5314,16561,2022-06-23,rt3,11,21
5315,16561,2022-06-23,rt4,5,10
5316,16562,2022-06-23,rt1,16,31
5317,16562,2022-06-23,rt2,18,43
5318,16562,2022-06-23,rt3,7,18
5319,16562,2022-06-23,rt4,3,6
5320,16563,2022-06-23,rt1,22,41
5321,16563,2022-06-23,rt2,19,38
5322,16563,2022-06-23,rt3,10,20
5323,16563,2022-06-23,rt4,8,18
5324,17558,2022-06-23,rt1,8,19
5325,17558,2022-06-23,rt2,18,50
5326,17558,2022-06-23,rt3,11,27
5327,17558,2022-06-23,rt4,3,6
5328,17559,2022-06-23,rt1,14,32
5329,17559,2022-06-23,rt2,20,39
5330,17559,2022-06-23,rt3,10,16
5331,17559,2022-06-23,rt4,7,14
5332,17560,2022-06-23,rt1,18,40
5333,17560,2022-06-23,rt2,20,45
5334,17560,2022-06-23,rt3,9,25
5335,17560,2022-06-23,rt4,5,13
5336,17561,2022-06-23,rt1,16,26
5337,17561,2022-06-23,rt2,21,36
5338,17561,2022-06-23,rt3,8,19
5339,17561,2022-06-23,rt4,3,4
5340,17562,2022-06-23,rt1,7,20
5341,17562,2022-06-23,rt2,10,30
5342,17562,2022-06-23,rt3,9,27
5343,17562,2022-06-23,rt4,2,6
5344,17563,2022-06-23,rt1,10,25
5345,17563,2022-06-23,rt2,26,44
5346,17563,2022-06-23,rt3,9,16
5347,17563,2022-06-23,rt4,8,19
5348,17564,2022-06-23,rt1,5,16
5349,17564,2022-06-23,rt2,12,40
5350,17564,2022-06-23,rt3,8,24
5351,17564,2022-06-23,rt4,6,17
5352,18558,2022-06-23,rt1,6,15
5353,18558,2022-06-23,rt2,12,30
5354,18558,2022-06-23,rt3,10,26
5355,18558,2022-06-23,rt4,10,20
5356,18559,2022-06-23,rt1,16,42
5357,18559,2022-06-23,rt2,14,44
5358,18559,2022-06-23,rt3,8,23
5359,18559,2022-06-23,rt4,6,19
5360,18560,2022-06-23,rt1,15,30
5361,18560,2022-06-23,rt2,17,40
5362,18560,2022-06-23,rt3,14,24
5363,18560,2022-06-23,rt4,8,15
5364,18561,2022-06-23,rt1,15,33
5365,18561,2022-06-23,rt2,19,40
5366,18561,2022-06-23,rt3,13,25
5367,18561,2022-06-23,rt4,5,9
5368,18562,2022-06-23,rt1,16,38
5369,18562,2022-06-23,rt2,17,34
5370,18562,2022-06-23,rt3,15,29
5371,18562,2022-06-23,rt4,11,20
5372,18563,2022-06-23,rt1,10,27
5373,18563,2022-06-23,rt2,12,29
5374,18563,2022-06-23,rt3,10,23
5375,18563,2022-06-23,rt4,8,18
5376,19558,2022-06-23,rt1,11,40
5377,19558,2022-06-23,rt2,14,39
5378,19558,2022-06-23,rt3,7,21
5379,19558,2022-06-23,rt4,2,7
5380,19559,2022-06-23,rt1,10,24
5381,19559,2022-06-23,rt2,21,41
5382,19559,2022-06-23,rt3,10,27
5383,19559,2022-06-23,rt4,1,3
5384,19560,2022-06-23,rt1,13,26
5385,19560,2022-06-23,rt2,19,38
5386,19560,2022-06-23,rt3,10,19
5387,19560,2022-06-23,rt4,8,16
5388,19561,2022-06-23,rt1,13,36
5389,19561,2022-06-23,rt2,19,45
5390,19561,2022-06-23,rt3,12,29
5391,19561,2022-06-23,rt4,2,7
5392,19562,2022-06-23,rt1,14,30
5393,19562,2022-06-23,rt2,11,23
5394,19562,2022-06-23,rt3,15,29
5395,19562,2022-06-23,rt4,7,14
5396,19563,2022-06-23,rt3,13,29
5397,19563,2022-06-23,rt1,11,30
5398,19563,2022-06-23,rt2,18,45
5399,19563,2022-06-23,rt4,3,6
5400,16558,2022-06-24,rt1,11,19
5401,16558,2022-06-24,rt2,11,22
5402,16558,2022-06-24,rt3,4,8
5403,16558,2022-06-24,rt4,2,3
5404,16559,2022-06-24,rt1,14,30
5405,16559,2022-06-24,rt2,20,41
5406,16559,2022-06-24,rt3,16,32
5407,16559,2022-06-24,rt4,9,18
5408,16560,2022-06-24,rt1,14,34
5409,16560,2022-06-24,rt2,13,34
5410,16560,2022-06-24,rt3,9,20
5411,16560,2022-06-24,rt4,3,7
5412,16561,2022-06-24,rt1,10,18
5413,16561,2022-06-24,rt2,11,24
5414,16561,2022-06-24,rt3,14,21
5415,16561,2022-06-24,rt4,5,10
5416,16562,2022-06-24,rt1,14,31
5417,16562,2022-06-24,rt2,19,43
5418,16562,2022-06-24,rt3,10,18
5419,16562,2022-06-24,rt4,2,6
5420,16563,2022-06-24,rt1,24,41
5421,16563,2022-06-24,rt2,20,38
5422,16563,2022-06-24,rt3,11,20
5423,16563,2022-06-24,rt4,10,18
5424,17558,2022-06-24,rt1,7,19
5425,17558,2022-06-24,rt2,22,50
5426,17558,2022-06-24,rt3,11,27
5427,17558,2022-06-24,rt4,3,6
5428,17559,2022-06-24,rt1,19,32
5429,17559,2022-06-24,rt2,23,39
5430,17559,2022-06-24,rt3,8,16
5431,17559,2022-06-24,rt4,6,14
5432,17560,2022-06-24,rt1,17,40
5433,17560,2022-06-24,rt2,22,45
5434,17560,2022-06-24,rt3,10,25
5435,17560,2022-06-24,rt4,5,13
5436,17561,2022-06-24,rt1,14,26
5437,17561,2022-06-24,rt2,17,36
5438,17561,2022-06-24,rt3,9,19
5439,17561,2022-06-24,rt4,2,4
5440,17562,2022-06-24,rt1,7,20
5441,17562,2022-06-24,rt2,9,30
5442,17562,2022-06-24,rt3,8,27
5443,17562,2022-06-24,rt4,2,6
5444,17563,2022-06-24,rt1,13,25
5445,17563,2022-06-24,rt2,23,44
5446,17563,2022-06-24,rt3,7,16
5447,17563,2022-06-24,rt4,8,19
5448,17564,2022-06-24,rt1,6,16
5449,17564,2022-06-24,rt2,15,40
5450,17564,2022-06-24,rt3,9,24
5451,17564,2022-06-24,rt4,6,17
5452,18558,2022-06-24,rt1,6,15
5453,18558,2022-06-24,rt2,12,30
5454,18558,2022-06-24,rt3,12,26
5455,18558,2022-06-24,rt4,9,20
5456,18559,2022-06-24,rt1,14,42
5457,18559,2022-06-24,rt2,12,44
5458,18559,2022-06-24,rt3,8,23
5459,18559,2022-06-24,rt4,6,19
5460,18560,2022-06-24,rt1,15,30
5461,18560,2022-06-24,rt2,19,40
5462,18560,2022-06-24,rt3,12,24
5463,18560,2022-06-24,rt4,7,15
5464,18561,2022-06-24,rt1,18,33
5465,18561,2022-06-24,rt2,18,40
5466,18561,2022-06-24,rt3,12,25
5467,18561,2022-06-24,rt4,4,9
5468,18562,2022-06-24,rt1,18,38
5469,18562,2022-06-24,rt2,18,34
5470,18562,2022-06-24,rt3,15,29
5471,18562,2022-06-24,rt4,8,20
5472,18563,2022-06-24,rt1,11,27
5473,18563,2022-06-24,rt2,13,29
5474,18563,2022-06-24,rt3,9,23
5475,18563,2022-06-24,rt4,8,18
5476,19558,2022-06-24,rt1,13,40
5477,19558,2022-06-24,rt2,13,39
5478,19558,2022-06-24,rt3,8,21
5479,19558,2022-06-24,rt4,2,7
5480,19559,2022-06-24,rt1,11,24
5481,19559,2022-06-24,rt2,16,41
5482,19559,2022-06-24,rt3,12,27
5483,19559,2022-06-24,rt4,2,3
5484,19560,2022-06-24,rt1,16,26
5485,19560,2022-06-24,rt2,18,38
5486,19560,2022-06-24,rt3,8,19
5487,19560,2022-06-24,rt4,9,16
5488,19561,2022-06-24,rt1,18,36
5489,19561,2022-06-24,rt2,21,45
5490,19561,2022-06-24,rt3,12,29
5491,19561,2022-06-24,rt4,3,7
5492,19562,2022-06-24,rt1,16,30
5493,19562,2022-06-24,rt2,10,23
5494,19562,2022-06-24,rt3,16,29
5495,19562,2022-06-24,rt4,8,14
5496,19563,2022-06-24,rt1,13,30
5497,19563,2022-06-24,rt2,19,45
5498,19563,2022-06-24,rt3,13,29
5499,19563,2022-06-24,rt4,2,6
5500,16558,2022-06-25,rt1,14,19
5501,16558,2022-06-25,rt2,15,22
5502,16558,2022-06-25,rt3,7,8
5503,16558,2022-06-25,rt4,2,3
5504,16559,2022-06-25,rt1,20,30
5505,16559,2022-06-25,rt2,26,41
5506,16559,2022-06-25,rt3,26,32
5507,16559,2022-06-25,rt4,12,18
5508,16560,2022-06-25,rt1,20,34
5509,16560,2022-06-25,rt2,21,34
5510,16560,2022-06-25,rt3,11,20
5511,16560,2022-06-25,rt4,4,7
5512,16561,2022-06-25,rt1,14,18
5513,16561,2022-06-25,rt2,17,24
5514,16561,2022-06-25,rt3,16,21
5515,16561,2022-06-25,rt4,7,10
5516,16562,2022-06-25,rt1,18,31
5517,16562,2022-06-25,rt2,25,43
5518,16562,2022-06-25,rt3,11,18
5519,16562,2022-06-25,rt4,4,6
5520,16563,2022-06-25,rt1,31,41
5521,16563,2022-06-25,rt2,31,38
5522,16563,2022-06-25,rt3,17,20
5523,16563,2022-06-25,rt4,15,18
5524,17558,2022-06-25,rt1,10,19
5525,17558,2022-06-25,rt2,28,50
5526,17558,2022-06-25,rt3,15,27
5527,17558,2022-06-25,rt4,4,6
5528,17559,2022-06-25,rt1,22,32
5529,17559,2022-06-25,rt2,28,39
5530,17559,2022-06-25,rt3,11,16
5531,17559,2022-06-25,rt4,10,14
5532,17560,2022-06-25,rt1,26,40
5533,17560,2022-06-25,rt2,24,45
5534,17560,2022-06-25,rt3,15,25
5535,17560,2022-06-25,rt4,7,13
5536,17561,2022-06-25,rt1,20,26
5537,17561,2022-06-25,rt2,27,36
5538,17561,2022-06-25,rt3,16,19
5539,17561,2022-06-25,rt4,3,4
5540,17562,2022-06-25,rt1,9,20
5541,17562,2022-06-25,rt2,16,30
5542,17562,2022-06-25,rt3,12,27
5543,17562,2022-06-25,rt4,4,6
5544,17563,2022-06-25,rt1,16,25
5545,17563,2022-06-25,rt2,33,44
5546,17563,2022-06-25,rt3,14,16
5547,17563,2022-06-25,rt4,14,19
5548,17564,2022-06-25,rt1,7,16
5549,17564,2022-06-25,rt2,21,40
5550,17564,2022-06-25,rt3,12,24
5551,17564,2022-06-25,rt4,9,17
5552,18558,2022-06-25,rt1,9,15
5553,18558,2022-06-25,rt2,19,30
5554,18558,2022-06-25,rt3,17,26
5555,18558,2022-06-25,rt4,13,20
5556,18559,2022-06-25,rt1,25,42
5557,18559,2022-06-25,rt2,24,44
5558,18559,2022-06-25,rt3,13,23
5559,18559,2022-06-25,rt4,9,19
5560,18560,2022-06-25,rt1,22,30
5561,18560,2022-06-25,rt2,33,40
5562,18560,2022-06-25,rt3,18,24
5563,18560,2022-06-25,rt4,11,15
5564,18561,2022-06-25,rt1,28,33
5565,18561,2022-06-25,rt2,29,40
5566,18561,2022-06-25,rt3,18,25
5567,18561,2022-06-25,rt4,7,9
5568,18562,2022-06-25,rt1,27,38
5569,18562,2022-06-25,rt2,24,34
5570,18562,2022-06-25,rt3,20,29
5571,18562,2022-06-25,rt4,14,20
5572,18563,2022-06-25,rt1,15,27
5573,18563,2022-06-25,rt2,18,29
5574,18563,2022-06-25,rt3,13,23
5575,18563,2022-06-25,rt4,10,18
5576,19558,2022-06-25,rt1,24,40
5577,19558,2022-06-25,rt2,18,39
5578,19558,2022-06-25,rt3,11,21
5579,19558,2022-06-25,rt4,3,7
5580,19559,2022-06-25,rt1,13,24
5581,19559,2022-06-25,rt2,27,41
5582,19559,2022-06-25,rt3,17,27
5583,19559,2022-06-25,rt4,2,3
5584,19560,2022-06-25,rt1,18,26
5585,19560,2022-06-25,rt2,28,38
5586,19560,2022-06-25,rt3,14,19
5587,19560,2022-06-25,rt4,13,16
5588,19561,2022-06-25,rt1,23,36
5589,19561,2022-06-25,rt2,28,45
5590,19561,2022-06-25,rt3,16,29
5591,19561,2022-06-25,rt4,4,7
5592,19562,2022-06-25,rt1,21,30
5593,19562,2022-06-25,rt2,18,23
5594,19562,2022-06-25,rt3,21,29
5595,19562,2022-06-25,rt4,10,14
5596,19563,2022-06-25,rt1,19,30
5597,19563,2022-06-25,rt2,28,45
5598,19563,2022-06-25,rt3,19,29
5599,19563,2022-06-25,rt4,3,6
5600,16558,2022-06-26,rt1,16,19
5601,16558,2022-06-26,rt2,21,22
5602,16558,2022-06-26,rt3,8,8
5603,16558,2022-06-26,rt4,3,3
5604,16559,2022-06-26,rt2,38,41
5605,16559,2022-06-26,rt1,29,30
5606,16559,2022-06-26,rt3,28,32
5607,16559,2022-06-26,rt4,16,18
5608,16560,2022-06-26,rt1,25,34
5609,16560,2022-06-26,rt2,26,34
5610,16560,2022-06-26,rt3,14,20
5611,16560,2022-06-26,rt4,5,7
5612,16561,2022-06-26,rt1,16,18
5613,16561,2022-06-26,rt2,20,24
5614,16561,2022-06-26,rt3,18,21
5615,16561,2022-06-26,rt4,9,10
5616,16562,2022-06-26,rt1,23,31
5617,16562,2022-06-26,rt2,31,43
5618,16562,2022-06-26,rt3,13,18
5619,16562,2022-06-26,rt4,5,6
5620,16563,2022-06-26,rt1,40,41
5621,16563,2022-06-26,rt2,34,38
5622,16563,2022-06-26,rt3,18,20
5623,16563,2022-06-26,rt4,16,18
5624,17558,2022-06-26,rt1,15,19
5625,17558,2022-06-26,rt2,34,50
5626,17558,2022-06-26,rt3,19,27
5627,17558,2022-06-26,rt4,4,6
5628,17559,2022-06-26,rt1,30,32
5629,17559,2022-06-26,rt2,36,39
5630,17559,2022-06-26,rt3,15,16
5631,17559,2022-06-26,rt4,12,14
5632,17560,2022-06-26,rt1,28,40
5633,17560,2022-06-26,rt2,31,45
5634,17560,2022-06-26,rt3,19,25
5635,17560,2022-06-26,rt4,9,13
5636,17561,2022-06-26,rt1,23,26
5637,17561,2022-06-26,rt2,31,36
5638,17561,2022-06-26,rt3,17,19
5639,17561,2022-06-26,rt4,4,4
5640,17562,2022-06-26,rt1,11,20
5641,17562,2022-06-26,rt2,17,30
5642,17562,2022-06-26,rt3,17,27
5643,17562,2022-06-26,rt4,4,6
5644,17563,2022-06-26,rt1,24,25
5645,17563,2022-06-26,rt2,40,44
5646,17563,2022-06-26,rt3,15,16
5647,17563,2022-06-26,rt4,19,19
5648,17564,2022-06-26,rt1,9,16
5649,17564,2022-06-26,rt2,27,40
5650,17564,2022-06-26,rt3,16,24
5651,17564,2022-06-26,rt4,11,17
5652,18558,2022-06-26,rt1,11,15
5653,18558,2022-06-26,rt2,23,30
5654,18558,2022-06-26,rt3,19,26
5655,18558,2022-06-26,rt4,14,20
5656,18559,2022-06-26,rt1,25,42
5657,18559,2022-06-26,rt2,29,44
5658,18559,2022-06-26,rt3,14,23
5659,18559,2022-06-26,rt4,12,19
5660,18560,2022-06-26,rt1,28,30
5661,18560,2022-06-26,rt2,36,40
5662,18560,2022-06-26,rt3,23,24
5663,18560,2022-06-26,rt4,13,15
5664,18561,2022-06-26,rt1,28,33
5665,18561,2022-06-26,rt2,37,40
5666,18561,2022-06-26,rt3,22,25
5667,18561,2022-06-26,rt4,8,9
5668,18562,2022-06-26,rt1,33,38
5669,18562,2022-06-26,rt2,31,34
5670,18562,2022-06-26,rt3,26,29
5671,18562,2022-06-26,rt4,19,20
5672,18563,2022-06-26,rt1,19,27
5673,18563,2022-06-26,rt2,21,29
5674,18563,2022-06-26,rt3,18,23
5675,18563,2022-06-26,rt4,14,18
5676,19558,2022-06-26,rt1,24,40
5677,19558,2022-06-26,rt2,26,39
5678,19558,2022-06-26,rt3,12,21
5679,19558,2022-06-26,rt4,4,7
5680,19559,2022-06-26,rt1,17,24
5681,19559,2022-06-26,rt2,31,41
5682,19559,2022-06-26,rt3,21,27
5683,19559,2022-06-26,rt4,2,3
5684,19560,2022-06-26,rt1,22,26
5685,19560,2022-06-26,rt2,32,38
5686,19560,2022-06-26,rt3,17,19
5687,19560,2022-06-26,rt4,14,16
5688,19561,2022-06-26,rt1,28,36
5689,19561,2022-06-26,rt2,34,45
5690,19561,2022-06-26,rt3,20,29
5691,19561,2022-06-26,rt4,5,7
5692,19562,2022-06-26,rt1,27,30
5693,19562,2022-06-26,rt2,20,23
5694,19562,2022-06-26,rt3,26,29
5695,19562,2022-06-26,rt4,13,14
5696,19563,2022-06-26,rt3,20,29
5697,19563,2022-06-26,rt1,22,30
5698,19563,2022-06-26,rt2,33,45
5699,19563,2022-06-26,rt4,5,6
5700,16558,2022-06-27,rt1,12,19
5701,16558,2022-06-27,rt2,13,22
5702,16558,2022-06-27,rt3,5,8
5703,16558,2022-06-27,rt4,2,3
5704,16559,2022-06-27,rt1,19,30
5705,16559,2022-06-27,rt2,24,41
5706,16559,2022-06-27,rt3,21,32
5707,16559,2022-06-27,rt4,11,18
5708,16560,2022-06-27,rt1,19,34
5709,16560,2022-06-27,rt2,15,34
5710,16560,2022-06-27,rt3,10,20
5711,16560,2022-06-27,rt4,4,7
5712,16561,2022-06-27,rt1,10,18
5713,16561,2022-06-27,rt2,16,24
5714,16561,2022-06-27,rt3,13,21
5715,16561,2022-06-27,rt4,6,10
5716,16562,2022-06-27,rt1,14,31
5717,16562,2022-06-27,rt2,23,43
5718,16562,2022-06-27,rt3,10,18
5719,16562,2022-06-27,rt4,4,6
5720,16563,2022-06-27,rt1,27,41
5721,16563,2022-06-27,rt2,28,38
5722,16563,2022-06-27,rt3,12,20
5723,16563,2022-06-27,rt4,10,18
5724,17558,2022-06-27,rt1,10,19
5725,17558,2022-06-27,rt2,24,50
5726,17558,2022-06-27,rt3,12,27
5727,17558,2022-06-27,rt4,3,6
5728,17559,2022-06-27,rt1,17,32
5729,17559,2022-06-27,rt2,24,39
5730,17559,2022-06-27,rt3,11,16
5731,17559,2022-06-27,rt4,9,14
5732,17560,2022-06-27,rt1,21,40
5733,17560,2022-06-27,rt2,23,45
5734,17560,2022-06-27,rt3,12,25
5735,17560,2022-06-27,rt4,6,13
5736,17561,2022-06-27,rt1,17,26
5737,17561,2022-06-27,rt2,23,36
5738,17561,2022-06-27,rt3,13,19
5739,17561,2022-06-27,rt4,3,4
5740,17562,2022-06-27,rt1,9,20
5741,17562,2022-06-27,rt2,12,30
5742,17562,2022-06-27,rt3,12,27
5743,17562,2022-06-27,rt4,3,6
5744,17563,2022-06-27,rt1,17,25
5745,17563,2022-06-27,rt2,28,44
5746,17563,2022-06-27,rt3,12,16
5747,17563,2022-06-27,rt4,12,19
5748,17564,2022-06-27,rt1,6,16
5749,17564,2022-06-27,rt2,15,40
5750,17564,2022-06-27,rt3,9,24
5751,17564,2022-06-27,rt4,7,17
5752,18558,2022-06-27,rt1,8,15
5753,18558,2022-06-27,rt2,15,30
5754,18558,2022-06-27,rt3,13,26
5755,18558,2022-06-27,rt4,9,20
5756,18559,2022-06-27,rt1,19,42
5757,18559,2022-06-27,rt2,17,44
5758,18559,2022-06-27,rt3,8,23
5759,18559,2022-06-27,rt4,9,19
5760,18560,2022-06-27,rt1,18,30
5761,18560,2022-06-27,rt2,25,40
5762,18560,2022-06-27,rt3,14,24
5763,18560,2022-06-27,rt4,10,15
5764,18561,2022-06-27,rt1,22,33
5765,18561,2022-06-27,rt2,23,40
5766,18561,2022-06-27,rt3,17,25
5767,18561,2022-06-27,rt4,5,9
5768,18562,2022-06-27,rt1,24,38
5769,18562,2022-06-27,rt2,25,34
5770,18562,2022-06-27,rt3,18,29
5771,18562,2022-06-27,rt4,12,20
5772,18563,2022-06-27,rt1,15,27
5773,18563,2022-06-27,rt2,14,29
5774,18563,2022-06-27,rt3,12,23
5775,18563,2022-06-27,rt4,9,18
5776,19558,2022-06-27,rt1,18,40
5777,19558,2022-06-27,rt2,17,39
5778,19558,2022-06-27,rt3,8,21
5779,19558,2022-06-27,rt4,3,7
5780,19559,2022-06-27,rt1,12,24
5781,19559,2022-06-27,rt2,22,41
5782,19559,2022-06-27,rt3,13,27
5783,19559,2022-06-27,rt4,2,3
5784,19560,2022-06-27,rt1,15,26
5785,19560,2022-06-27,rt2,22,38
5786,19560,2022-06-27,rt3,12,19
5787,19560,2022-06-27,rt4,11,16
5788,19561,2022-06-27,rt1,16,36
5789,19561,2022-06-27,rt2,23,45
5790,19561,2022-06-27,rt3,14,29
5791,19561,2022-06-27,rt4,4,7
